,mileage,make,model,fuel,gear,offerType,price,hp,year
830,63000,28,150,0,0,0,8800,145.0,2012
831,53400,18,93,0,1,0,8850,156.0,2012
832,99769,5,151,2,0,0,8880,163.0,2012
833,57300,0,42,0,1,0,8900,105.0,2012
834,220885,15,152,2,1,0,8950,170.0,2012
835,77500,7,54,0,0,0,8950,125.0,2012
837,53500,7,33,0,0,0,8979,90.0,2012
838,34900,7,33,0,0,0,8990,90.0,2012
839,123559,0,12,0,1,0,8990,179.0,2012
840,92272,16,31,0,0,0,8990,135.0,2012
841,123814,0,74,2,0,0,8990,105.0,2012
842,123814,0,50,2,0,0,8990,105.0,2012
843,42000,5,9,0,0,0,8990,140.0,2012
844,79988,22,72,0,0,0,9488,117.0,2013
845,83465,7,33,0,0,0,9490,125.0,2013
846,84367,11,51,0,1,0,9590,135.0,2013
847,116700,5,22,0,1,0,9643,140.0,2013
848,127500,17,55,0,0,0,9690,125.0,2013
849,105000,0,149,0,0,0,9690,122.0,2013
850,64000,8,136,0,0,0,9700,140.0,2013
851,110700,14,140,2,1,0,9700,111.0,2013
852,196900,5,138,2,1,0,9700,165.0,2013
853,114400,0,0,0,0,0,9780,105.0,2013
854,101383,17,87,2,0,0,9800,140.0,2013
855,117000,22,72,0,0,0,9850,117.0,2013
856,88523,5,6,2,0,0,9890,125.0,2013
857,71000,0,42,0,1,0,9900,105.0,2013
858,77500,0,0,0,1,0,9900,105.0,2013
859,126000,0,0,2,0,0,9900,150.0,2013
860,88000,0,42,2,1,0,9900,140.0,2013
861,149711,22,72,0,0,0,9945,117.0,2013
862,91000,9,143,0,0,0,9950,105.0,2013
863,99948,7,24,0,0,0,9950,125.0,2013
864,231000,0,153,2,0,0,9950,109.0,2014
865,54140,2,91,0,0,0,9950,90.0,2014
866,107826,0,0,0,0,0,9990,105.0,2014
867,68100,0,0,0,0,0,9990,86.0,2014
868,164750,0,50,2,0,0,9990,140.0,2014
869,157599,7,24,2,0,0,9990,116.0,2014
870,48629,5,22,0,0,0,9990,140.0,2014
871,120000,0,154,0,0,0,9995,125.0,2014
872,137400,0,35,2,0,0,9999,105.0,2014
873,153500,25,155,2,-1,0,10000,150.0,2014
874,137125,0,35,0,0,0,10290,140.0,2014
875,148300,1,38,2,0,0,10300,150.0,2014
876,70000,7,24,0,0,0,10400,150.0,2014
877,110148,5,32,0,0,0,10445,101.0,2014
878,122500,1,38,0,0,0,10450,122.0,2014
879,122000,5,138,0,0,0,10490,140.0,2014
880,108854,13,49,0,0,0,10490,136.0,2014
881,119969,28,156,0,0,0,10490,120.0,2014
882,66842,0,12,0,0,0,10490,110.0,2014
883,150000,9,39,2,0,0,10500,90.0,2014
884,91486,2,5,2,1,0,9290,110.0,2015
885,24500,16,68,0,1,0,9350,87.0,2015
886,62500,1,38,0,0,0,9350,86.0,2015
887,137533,5,6,2,0,0,9390,131.0,2015
888,95000,16,46,0,0,0,9450,90.0,2015
889,107000,7,54,2,1,0,9450,163.0,2015
890,96896,5,110,2,0,0,9480,105.0,2015
891,127726,5,138,2,0,0,9480,170.0,2015
892,96896,5,110,2,0,0,9480,105.0,2015
893,216145,16,31,0,1,0,9490,166.0,2015
894,216145,16,31,0,1,0,9490,166.0,2015
895,55257,4,4,0,0,0,9490,99.0,2015
896,179999,5,124,2,1,0,9495,136.0,2015
897,116889,0,0,2,0,0,9580,110.0,2015
898,188864,13,157,2,1,0,9680,190.0,2015
899,149433,5,28,2,0,0,9680,140.0,2015
900,119395,5,28,2,0,0,9680,170.0,2015
901,61927,5,22,0,0,0,9750,170.0,2015
902,65518,5,16,2,2,0,9780,95.0,2015
903,65518,5,16,2,2,0,9780,95.0,2015
904,68600,10,158,0,0,0,8650,69.0,2016
905,82360,7,146,2,0,0,8680,120.0,2016
906,169433,5,22,2,0,0,8680,160.0,2016
907,118740,2,2,2,0,0,8680,131.0,2016
908,133685,18,82,2,0,0,8680,120.0,2016
909,181888,17,76,2,1,0,8700,150.0,2016
910,105521,7,33,2,0,0,8750,95.0,2016
911,176873,5,138,2,1,0,8780,131.0,2016
912,167561,5,124,2,0,0,8780,136.0,2016
913,86600,5,16,0,0,0,8780,69.0,2016
914,82210,5,32,0,0,0,8790,87.0,2016
915,83692,3,159,2,0,0,8799,75.0,2016
916,49000,1,53,0,0,0,8800,75.0,2016
917,213000,11,160,2,1,0,8800,141.0,2016
918,20000,3,161,4,1,0,8815,67.0,2016
919,99289,18,99,2,0,0,8880,99.0,2016
920,224587,7,79,2,0,0,8890,150.0,2016
921,192000,7,79,2,0,0,8900,120.0,2016
922,168000,0,97,2,0,0,8900,102.0,2016
923,84200,10,70,0,0,0,6450,69.0,2017
925,49500,0,47,0,0,0,6490,60.0,2017
926,46900,17,65,0,0,0,6490,60.0,2017
927,45200,0,47,0,0,0,6490,60.0,2017
928,24000,0,47,0,0,0,6550,60.0,2017
929,45000,21,63,0,0,0,6799,71.0,2017
930,37700,1,64,0,0,0,6900,60.0,2017
931,44656,25,105,0,0,0,6950,71.0,2017
932,59500,0,47,0,0,0,6970,60.0,2017
933,186673,5,22,2,0,0,6980,136.0,2017
934,196849,5,22,2,0,0,6980,110.0,2017
935,196849,5,22,2,0,0,6980,110.0,2017
936,162274,5,22,2,0,0,6980,110.0,2017
937,162274,5,22,2,0,0,6980,110.0,2017
938,41600,18,162,0,0,0,6980,69.0,2017
939,204062,5,110,2,0,0,6990,95.0,2017
940,204062,5,110,2,0,0,6990,95.0,2017
941,222955,5,22,2,0,0,6990,136.0,2017
942,63000,17,65,0,0,0,6999,60.0,2018
943,45896,1,64,5,0,0,7450,68.0,2018
944,150533,5,22,2,0,0,7480,110.0,2018
945,171423,5,22,2,0,0,7480,110.0,2018
946,31800,0,47,0,0,0,7550,60.0,2018
947,154544,5,22,2,0,0,7680,110.0,2018
948,77181,5,16,2,0,0,7780,75.0,2018
949,29783,2,102,0,0,0,7850,69.0,2018
950,214687,5,22,2,1,0,7890,136.0,2018
951,26500,11,17,0,0,0,7950,67.0,2018
952,139430,5,22,2,1,0,7980,136.0,2018
953,186121,5,22,2,0,0,7980,110.0,2018
954,39177,16,68,0,0,0,7990,67.0,2018
955,79818,21,63,0,0,0,7990,71.0,2018
956,45000,0,47,0,0,0,7990,60.0,2018
957,59303,12,121,0,0,0,7990,73.0,2018
958,100000,7,43,2,0,0,7999,86.0,2018
959,109078,5,22,2,0,0,8280,110.0,2018
960,189031,1,38,2,0,0,8290,116.0,2018
961,25219,17,65,0,0,0,8350,60.0,2018
962,27250,3,57,0,0,0,10990,82.0,2019
963,4900,5,16,0,0,0,10990,90.0,2019
964,25419,16,86,0,0,0,10997,75.0,2019
965,26300,3,57,0,0,0,11190,110.0,2019
966,4600,10,106,0,0,0,11220,69.0,2019
967,27517,7,43,2,0,0,11280,86.0,2019
968,8453,5,32,0,0,0,11440,87.0,2019
969,34900,5,16,0,0,0,11450,90.0,2019
970,33692,12,61,0,0,0,11450,90.0,2019
971,59889,5,131,0,0,0,11470,83.0,2019
972,85416,5,22,2,0,0,11490,110.0,2019
973,8000,5,16,0,0,0,11490,90.0,2019
974,25900,7,43,0,0,0,11500,71.0,2019
975,22445,5,16,0,0,0,11680,90.0,2019
976,2000,18,99,0,0,2,11697,68.0,2019
977,20411,21,63,4,1,0,11749,82.0,2019
978,75949,5,22,2,0,0,11790,110.0,2019
979,13770,7,103,0,0,0,11850,86.0,2019
980,13850,21,69,0,0,0,11880,90.0,2019
981,10000,17,52,0,0,2,11900,75.0,2019
982,5000,16,68,0,1,0,12590,67.0,2020
983,5500,0,47,0,0,2,12680,60.0,2020
984,8450,25,105,0,1,0,12690,80.0,2020
985,11281,5,16,0,0,0,12740,75.0,2020
986,15892,5,16,0,0,0,12740,75.0,2020
987,20,17,52,0,0,1,12750,60.0,2020
988,10,10,106,0,0,1,12850,69.0,2020
989,3397,25,105,0,1,0,12890,80.0,2020
990,20,12,61,0,0,0,12916,101.0,2020
991,3155,10,106,0,0,1,12945,69.0,2020
992,10,10,106,0,0,1,12945,69.0,2020
993,3000,10,106,0,0,1,12945,69.0,2020
994,10,10,106,0,0,1,12945,69.0,2020
995,1500,18,99,0,0,0,12950,82.0,2020
996,50200,7,43,2,0,3,12950,86.0,2020
997,100,7,43,0,0,3,12950,95.0,2020
998,7500,2,92,0,0,2,12980,72.0,2020
999,15,10,106,0,1,1,12990,69.0,2020
1000,2500,25,105,0,1,0,12990,80.0,2020
1001,7368,10,70,0,0,0,12990,69.0,2020
1002,15,17,52,0,0,0,15985,95.0,2021
1003,10,12,121,0,1,0,15990,91.0,2021
1004,20,2,163,0,0,1,15990,101.0,2021
1005,10,10,158,1,0,1,15990,69.0,2021
1006,10,10,158,1,0,1,15990,69.0,2021
1007,5,4,45,0,0,1,15990,72.0,2021
1008,10,2,98,4,1,0,15990,109.0,2021
1009,10,11,164,0,0,2,15990,84.0,2021
1010,10,11,164,0,0,2,15990,84.0,2021
1011,20,10,106,0,1,1,15990,69.0,2021
1012,10,11,94,0,0,1,15990,84.0,2021
1013,10,11,94,0,0,1,15990,84.0,2021
1014,10,11,94,0,0,1,15990,84.0,2021
1015,10,17,52,0,0,0,16250,95.0,2021
1016,20,17,52,0,0,1,16350,95.0,2021
1017,50,16,86,0,0,0,16399,84.0,2021
1018,50,16,86,0,0,0,16399,84.0,2021
1019,8452,0,12,0,0,2,16450,80.0,2021
1020,10,2,92,0,0,0,16490,91.0,2021
1021,10,2,92,0,0,0,16490,91.0,2021
1022,181443,1,78,2,0,0,4299,105.0,2011
1023,195000,0,42,0,0,0,4299,86.0,2011
1024,145000,5,9,0,0,0,4300,120.0,2011
1025,194000,5,22,2,0,0,4300,165.0,2011
1026,45500,18,162,0,0,0,4300,68.0,2011
1027,128450,5,16,2,0,0,4325,95.0,2011
1028,174900,12,121,0,0,0,4350,84.0,2011
1029,225000,9,143,0,0,0,4397,105.0,2011
1030,113000,10,106,0,0,0,4400,69.0,2011
1031,74000,2,92,0,0,0,4400,75.0,2011
1032,101978,21,63,0,1,0,4400,61.0,2011
1033,200000,5,28,2,0,0,4400,160.0,2011
1034,148298,17,88,0,0,0,4400,86.0,2011
1035,167000,7,79,2,0,0,4450,116.0,2011
1036,92000,21,63,0,1,0,4450,71.0,2011
1037,94000,5,22,0,0,0,4450,140.0,2011
1038,137000,7,43,0,0,0,4480,60.0,2011
1039,183600,16,114,2,0,0,4490,90.0,2011
1040,120790,7,79,0,0,0,4490,160.0,2011
1041,98000,22,101,0,0,0,4490,98.0,2011
1042,146000,18,93,0,0,0,4900,120.0,2012
1043,147700,7,43,2,0,0,4950,95.0,2012
1044,85730,12,61,0,0,0,4980,84.0,2012
1045,134000,25,165,0,1,0,4980,95.0,2012
1046,82000,5,16,0,0,0,4990,69.0,2012
1047,131750,0,12,2,0,0,4990,75.0,2012
1048,145300,7,43,2,0,0,4990,69.0,2012
1049,45296,8,166,0,0,0,4990,68.0,2012
1050,62000,0,47,0,0,0,4990,60.0,2012
1051,189000,5,6,2,0,0,4990,165.0,2012
1052,189000,5,138,2,0,0,4990,165.0,2012
1053,131128,0,12,0,0,0,4990,69.0,2012
1054,89675,7,43,0,0,0,4990,60.0,2012
1055,148000,7,24,0,0,0,4990,150.0,2012
1056,93000,3,57,0,0,0,4990,95.0,2012
1057,99250,7,43,0,0,0,4995,60.0,2012
1058,90000,16,86,0,0,0,4999,86.0,2012
1059,102000,0,12,0,0,0,4999,60.0,2012
1060,218199,0,0,2,0,0,4999,105.0,2012
1061,140000,2,5,0,1,0,4999,140.0,2012
1062,89100,1,53,0,0,0,5900,86.0,2013
1063,62000,4,66,0,0,0,5900,68.0,2013
1064,97000,17,88,0,0,0,5900,86.0,2013
1065,133393,1,53,0,0,0,5950,105.0,2013
1066,73000,3,57,0,0,0,5950,95.0,2013
1067,109200,17,88,0,0,0,5970,86.0,2013
1068,131000,2,92,2,0,0,5980,90.0,2013
1069,77000,10,106,0,0,0,5990,69.0,2013
1070,146000,5,22,0,0,0,5990,101.0,2013
1071,128000,5,9,0,0,0,5990,101.0,2013
1072,61590,1,64,0,0,0,5990,60.0,2013
1073,53000,2,2,2,0,0,5990,110.0,2013
1074,40000,17,65,0,0,0,5990,75.0,2013
1075,133950,2,5,0,0,0,5990,116.0,2013
1076,110000,5,22,0,0,0,5990,101.0,2013
1077,94000,7,43,0,0,0,5990,60.0,2013
1078,77000,5,16,0,0,0,5990,87.0,2013
1079,103000,1,53,0,0,0,5995,105.0,2013
1080,41000,5,16,0,0,0,5999,69.0,2013
1081,65000,7,33,0,0,0,5999,90.0,2013
1082,200000,0,0,2,0,0,6200,105.0,2014
1083,150000,5,22,2,0,0,6200,110.0,2014
1084,107900,17,48,0,0,0,6200,86.0,2014
1085,70200,0,47,0,0,0,6200,75.0,2014
1086,56000,5,16,0,0,0,6200,86.0,2014
1087,32900,2,98,4,1,0,6250,58.0,2014
1088,62000,10,106,0,0,0,6250,69.0,2014
1089,80000,5,16,0,0,0,6280,87.0,2014
1090,8150,25,105,0,0,0,6295,71.0,2014
1091,90000,10,70,0,0,0,6350,69.0,2014
1092,44000,10,70,0,0,0,6390,69.0,2014
1093,98700,5,16,0,0,0,6400,101.0,2014
1094,210000,7,167,2,0,0,6400,95.0,2014
1095,109144,2,2,2,0,0,6450,110.0,2014
1096,48651,16,68,0,0,0,6478,67.0,2014
1097,94690,22,101,0,0,0,6490,80.0,2014
1098,70000,0,12,0,0,0,6490,60.0,2014
1099,82500,2,92,0,0,0,6495,73.0,2014
1100,102000,16,46,0,0,0,6499,125.0,2014
1101,73572,21,63,0,1,0,6500,71.0,2014
1102,94493,19,59,0,0,0,6500,94.0,2015
1103,32600,18,162,0,0,0,6500,69.0,2015
1104,85000,3,57,0,0,0,6550,82.0,2015
1105,63041,0,47,0,0,0,6580,60.0,2015
1106,66800,5,16,0,0,0,6590,69.0,2015
1107,35526,2,102,0,0,0,6590,71.0,2015
1108,31490,3,137,0,0,0,6590,69.0,2015
1109,104000,18,99,0,0,0,6599,82.0,2015
1110,81380,16,68,0,0,0,6600,87.0,2015
1111,55000,12,61,0,0,0,6655,90.0,2015
1112,60100,5,32,0,0,0,6690,69.0,2015
1113,73390,22,101,0,0,0,6699,80.0,2015
1114,113386,18,168,2,0,0,6700,75.0,2015
1115,87070,16,114,2,0,0,6700,128.0,2015
1116,115900,5,22,2,0,0,6750,110.0,2015
1117,114859,18,168,2,0,0,6790,75.0,2015
1118,117716,18,168,2,0,0,6790,75.0,2015
1119,56850,1,64,0,0,0,6795,60.0,2015
1120,92000,7,43,0,0,0,6800,101.0,2015
1121,70000,10,70,0,0,0,5800,69.0,2016
1122,60000,10,70,0,0,0,5950,69.0,2016
1123,89329,0,47,0,0,0,5979,60.0,2016
1124,52266,0,47,0,0,0,5980,60.0,2016
1125,93000,7,43,0,0,0,5990,60.0,2016
1126,84815,5,16,0,0,0,5990,69.0,2016
1127,88900,1,64,0,0,0,5995,60.0,2016
1128,58000,10,169,0,0,0,5999,69.0,2016
1129,99000,2,102,0,0,0,5999,71.0,2016
1130,48000,16,68,0,0,0,6099,67.0,2016
1131,140000,18,99,2,0,0,6150,99.0,2016
1132,63871,2,102,0,0,0,6190,71.0,2016
1133,161600,5,16,0,0,0,6190,90.0,2016
1134,78000,17,65,0,0,0,6299,75.0,2016
1135,135400,5,16,2,0,0,6300,95.0,2016
1136,180000,7,24,2,0,0,6350,95.0,2016
1137,77082,17,65,0,0,0,6350,60.0,2016
1138,122000,10,67,0,0,0,6400,69.0,2016
1139,122000,10,122,0,0,0,6400,69.0,2016
1140,31681,0,47,0,0,0,6400,60.0,2016
1141,17200,13,170,1,1,0,23400,170.0,2017
1143,57000,29,171,2,0,0,23499,150.0,2017
1144,74771,17,55,2,1,0,23555,190.0,2017
1145,18000,5,28,0,1,0,23800,165.0,2017
1146,88730,13,129,2,1,0,23860,190.0,2017
1147,59147,29,172,2,1,0,23890,150.0,2017
1149,29682,6,173,2,1,0,24229,175.0,2017
1150,42164,13,30,0,1,0,24320,184.0,2017
1151,41620,13,129,2,0,0,24450,190.0,2017
1154,53466,28,174,2,1,0,24500,190.0,2017
1155,110629,17,175,2,1,0,24600,190.0,2017
1156,53000,15,176,2,1,0,24999,136.0,2017
1157,57200,3,177,0,1,0,25390,165.0,2017
1158,60334,13,157,2,1,0,25430,190.0,2017
1161,26591,19,178,0,0,0,18700,140.0,2018
1162,7724,14,179,0,1,0,18888,136.0,2018
1163,34534,9,143,0,0,0,18930,150.0,2018
1164,64648,13,30,2,1,0,18950,190.0,2018
1165,102150,13,180,2,1,0,18950,150.0,2018
1166,19050,14,181,0,1,0,18990,102.0,2018
1167,30149,0,74,0,0,0,19460,150.0,2018
1168,13644,0,97,0,0,0,19460,125.0,2018
1169,95462,0,34,2,1,0,19460,184.0,2018
1170,10000,5,28,0,0,0,19480,140.0,2018
1171,10000,5,6,0,0,0,19800,140.0,2018
1172,7200,5,124,0,1,0,19800,140.0,2018
1173,20612,14,182,0,0,0,19830,102.0,2018
1174,45850,4,75,0,1,0,19880,147.0,2018
1175,30018,14,182,0,0,0,19930,102.0,2018
1176,45000,14,182,0,0,0,19930,102.0,2018
1177,25803,14,182,0,0,0,19960,102.0,2018
1178,73215,9,183,0,1,0,19990,150.0,2018
1179,14900,5,28,0,0,0,19990,165.0,2018
1180,4500,5,28,0,0,0,19990,165.0,2018
1181,60000,6,184,2,1,0,22999,184.0,2019
1182,8080,5,108,0,0,0,23550,131.0,2019
1183,4500,5,108,0,1,0,23800,131.0,2019
1184,60000,15,185,2,1,0,23999,150.0,2019
1185,9852,5,124,0,1,2,24450,140.0,2019
1186,18350,13,141,0,1,0,24500,140.0,2019
1187,6484,4,186,1,1,0,24500,122.0,2019
1188,2133,17,187,0,1,0,24600,150.0,2019
1189,51300,5,28,2,1,0,24980,170.0,2019
1190,28680,1,133,0,1,0,25480,150.0,2019
1221,80000,14,29,0,0,0,6000,75.0,2011
1223,146400,2,77,0,0,0,6100,131.0,2011
1224,131000,0,34,0,0,0,6200,122.0,2011
1225,173100,0,0,2,0,0,6200,105.0,2011
1226,33740,7,43,0,0,0,6275,82.0,2011
1227,99800,0,12,0,0,0,6290,86.0,2011
1228,68223,0,12,0,0,0,6299,60.0,2011
1229,178000,6,188,0,0,0,6299,150.0,2011
1230,91000,5,9,0,0,0,6349,120.0,2011
1231,45232,19,59,0,1,0,6390,94.0,2011
1232,111500,0,0,0,0,0,6390,86.0,2011
1233,150000,5,28,2,0,0,6390,131.0,2011
1234,140500,0,0,0,0,0,6390,105.0,2011
1235,154000,5,28,2,0,0,6399,131.0,2011
1236,134000,9,143,0,0,0,6400,125.0,2011
1237,49000,18,93,0,0,0,6400,95.0,2011
1238,65300,2,5,0,0,0,6440,110.0,2011
1239,132530,0,12,0,0,0,6450,105.0,2011
1240,96000,13,49,0,0,0,6450,122.0,2011
1241,181662,5,6,0,0,0,6950,116.0,2012
1242,98000,2,77,2,1,0,6950,110.0,2012
1243,98000,2,5,2,1,0,6950,110.0,2012
1244,85854,0,0,2,0,0,6950,105.0,2012
1245,144000,5,22,0,0,0,6950,179.0,2012
1246,120850,4,189,0,0,0,6990,99.0,2012
1247,59129,21,63,0,1,0,6990,71.0,2012
1248,73190,1,53,0,0,0,6990,105.0,2012
1249,161000,0,35,2,1,0,6990,105.0,2012
1250,33400,17,52,0,0,0,6990,86.0,2012
1251,206000,13,58,2,0,0,6990,116.0,2012
1252,114000,17,76,2,0,0,6990,140.0,2012
1253,170000,28,190,2,1,0,6990,150.0,2012
1254,93966,5,9,0,0,0,6990,120.0,2012
1255,3000,0,47,0,0,0,6990,60.0,2012
1256,111100,0,0,0,0,0,6990,105.0,2012
1257,120521,0,34,0,0,0,6995,105.0,2012
1258,154650,5,28,2,0,0,6998,160.0,2012
1259,55000,0,12,0,0,0,6999,69.0,2012
1260,208011,13,23,2,0,0,6999,143.0,2012
1261,149000,7,24,0,0,0,7990,150.0,2013
1262,74000,5,32,0,0,0,7990,87.0,2013
1263,158000,1,38,0,0,0,7990,140.0,2013
1264,79000,5,22,0,0,0,7990,140.0,2013
1265,103000,17,76,0,0,0,7990,105.0,2013
1266,26000,4,189,0,0,0,7990,99.0,2013
1267,112152,0,12,2,0,0,7995,90.0,2013
1268,103937,3,57,2,0,0,7997,114.0,2013
1269,102200,5,6,2,1,0,7999,165.0,2013
1270,56350,0,12,0,0,0,7999,90.0,2013
1271,150000,17,48,0,1,0,7999,122.0,2013
1272,40000,16,46,0,0,0,7999,90.0,2013
1273,58600,3,57,0,0,0,7999,82.0,2013
1274,223000,7,126,2,0,0,8000,101.0,2013
1275,150000,0,34,2,0,0,8000,105.0,2013
1276,93288,6,7,0,0,0,8100,105.0,2013
1277,40950,0,42,0,0,0,8100,105.0,2013
1278,132170,0,0,2,0,0,8150,105.0,2013
1279,128893,28,156,2,0,0,8200,114.0,2013
1280,68000,5,22,0,1,0,8290,140.0,2013
1281,71900,14,29,0,0,0,8199,75.0,2014
1282,83663,2,2,0,0,0,8199,110.0,2014
1283,69000,3,57,2,0,0,8200,114.0,2014
1285,63320,7,43,0,0,0,8338,101.0,2014
1286,72000,2,77,0,0,0,8399,132.0,2014
1288,100000,3,83,2,0,0,8400,92.0,2014
1289,123650,5,9,0,1,0,8450,140.0,2014
1290,166265,0,0,2,0,0,8450,110.0,2014
1291,81209,1,191,0,0,0,8450,105.0,2014
1292,65000,1,53,0,0,0,8490,86.0,2014
1293,150000,5,28,2,0,0,8497,163.0,2014
1294,38000,2,2,0,0,0,8500,116.0,2014
1295,38000,2,2,0,0,0,8500,116.0,2014
1296,38200,2,92,0,0,0,8500,73.0,2014
1297,88480,16,46,0,0,0,8540,90.0,2014
1298,119000,5,6,0,0,0,8599,140.0,2014
1299,55000,16,114,0,0,0,8699,120.0,2014
1300,53600,7,112,0,0,0,8700,125.0,2014
1302,212000,9,143,2,0,0,8890,150.0,2015
1303,80000,0,97,2,0,0,8900,75.0,2015
1304,62480,3,83,0,0,0,8900,82.0,2015
1305,62301,2,91,2,0,0,8900,90.0,2015
1306,92000,18,192,2,0,0,8900,99.0,2015
1307,136000,23,73,2,0,0,8900,120.0,2015
1308,68000,0,12,0,0,0,8950,60.0,2015
1309,80500,5,22,2,0,0,8990,110.0,2015
1310,19765,18,162,0,0,0,8990,69.0,2015
1311,25000,1,53,0,0,0,8990,95.0,2015
1312,74750,11,51,0,0,0,8990,135.0,2015
1313,36991,5,32,0,0,0,8990,69.0,2015
1314,53000,12,18,0,0,0,8999,114.0,2015
1315,67500,5,22,0,0,0,8999,140.0,2015
1316,101000,14,193,2,0,0,8999,95.0,2015
1317,70620,22,96,0,0,0,9300,116.0,2015
1318,85500,0,12,2,0,0,9350,75.0,2015
1319,131150,0,0,2,1,0,9390,110.0,2015
1320,74950,20,194,2,0,0,8480,116.0,2016
1321,8500,3,137,0,0,0,8490,69.0,2016
1322,28100,7,43,0,0,0,8490,60.0,2016
1323,41500,10,195,0,0,0,8500,95.0,2016
1324,79000,14,29,0,0,0,8500,75.0,2016
1325,30518,4,45,0,0,0,8510,69.0,2016
1326,33300,7,33,0,0,0,8550,101.0,2016
1327,74500,7,196,2,0,0,8590,75.0,2016
1328,81000,7,24,2,0,0,8590,105.0,2016
1329,50000,0,47,0,0,0,8591,75.0,2016
1330,23000,7,43,0,0,0,8600,80.0,2016
1331,40000,21,69,0,1,0,8690,71.0,2016
1332,63588,3,57,0,0,0,8699,82.0,2016
1333,38000,2,98,4,-1,0,8750,88.0,2016
1334,66371,11,94,0,0,0,8790,84.0,2016
1335,43530,3,57,0,0,0,8800,82.0,2016
1336,63419,0,12,0,0,0,8800,60.0,2016
1337,41000,5,16,0,0,0,8840,90.0,2016
1338,106379,2,2,2,0,0,8880,110.0,2016
1339,60000,1,53,0,0,0,8890,90.0,2016
1340,38211,17,65,0,0,0,6650,60.0,2017
1341,51491,17,65,0,0,0,6666,60.0,2017
1342,34246,0,47,0,0,0,6689,60.0,2017
1343,34067,17,65,0,0,0,6720,60.0,2017
1344,66663,0,47,0,0,0,6748,60.0,2017
1345,181468,17,52,2,0,0,6777,90.0,2017
1346,29586,0,47,0,0,0,6780,60.0,2017
1347,68500,0,47,0,0,2,6789,60.0,2017
1348,49896,0,47,0,0,0,6790,60.0,2017
1349,59674,0,47,0,0,0,6795,60.0,2017
1350,67400,0,47,0,0,0,6800,60.0,2017
1351,34000,4,66,0,0,0,6840,69.0,2017
1352,42927,0,47,0,0,0,6848,60.0,2017
1353,49712,0,47,0,0,0,6849,60.0,2017
1354,40307,0,47,0,0,0,6849,60.0,2017
1355,54901,0,47,0,0,0,6880,60.0,2017
1356,63500,0,47,0,0,2,6889,60.0,2017
1357,34658,0,47,0,0,0,6890,60.0,2017
1358,41835,0,47,0,0,0,6890,60.0,2017
1359,29517,0,47,0,0,0,6898,60.0,2017
1360,17450,11,17,0,0,0,7900,67.0,2018
1361,59210,0,47,0,0,0,7989,60.0,2018
1362,21200,4,66,0,0,0,7990,69.0,2018
1363,22000,0,47,0,0,0,7990,60.0,2018
1364,29800,17,65,0,0,0,7997,60.0,2018
1365,59969,0,47,0,0,0,7997,60.0,2018
1366,123865,0,47,0,0,0,7997,90.0,2018
1367,11390,4,66,0,0,0,8220,72.0,2018
1368,11095,25,105,0,0,0,8300,71.0,2018
1369,42000,17,52,0,0,0,8390,75.0,2018
1370,25500,2,102,0,0,0,8400,90.0,2018
1371,48200,4,66,0,0,0,8450,69.0,2018
1372,65500,4,66,0,0,0,8450,69.0,2018
1373,12700,25,105,0,0,0,8490,71.0,2018
1374,28951,21,69,0,0,0,8490,71.0,2018
1375,75489,0,47,0,0,0,8495,90.0,2018
1376,125900,17,52,2,0,0,8500,105.0,2018
1377,57922,5,197,0,0,0,8590,75.0,2018
1378,110800,2,92,2,0,0,8640,90.0,2018
1379,54497,0,47,0,0,0,8677,60.0,2018
1380,8745,2,92,0,0,2,9960,76.0,2019
1381,8852,2,92,0,0,2,9960,76.0,2019
1382,6478,2,92,0,0,2,9960,90.0,2019
1383,21000,5,16,0,0,0,9965,90.0,2019
1384,15924,10,198,0,0,0,9980,69.0,2019
1385,8800,10,198,0,0,0,9980,69.0,2019
1386,39550,16,86,0,0,0,9980,75.0,2019
1387,15190,4,66,0,0,0,9990,72.0,2019
1388,35666,3,57,0,0,0,10085,83.0,2019
1389,27122,3,57,0,0,0,10085,83.0,2019
1390,5500,2,102,0,0,0,10200,92.0,2019
1391,18250,21,69,0,0,0,10300,71.0,2019
1392,39880,16,86,0,0,0,10360,75.0,2019
1393,38118,16,86,0,0,0,10390,75.0,2019
1394,33359,4,45,0,0,0,10440,72.0,2019
1395,15555,3,137,0,0,0,10485,72.0,2019
1396,13899,3,57,0,0,0,10485,83.0,2019
1397,27998,3,57,0,0,0,10485,83.0,2019
1398,6985,3,57,0,0,0,10485,83.0,2019
1399,8600,18,162,0,0,0,10490,72.0,2019
1400,12349,1,38,0,0,0,21650,131.0,2020
1401,8491,1,38,0,1,0,22450,150.0,2020
1402,20,6,199,4,1,1,22495,145.0,2020
1403,25000,15,127,0,0,0,22880,122.0,2020
1404,16326,1,38,0,0,0,22960,150.0,2020
1405,11326,1,38,0,1,0,22960,150.0,2020
1406,12430,1,38,2,1,2,22960,116.0,2020
1407,8905,7,24,0,1,2,22993,125.0,2020
1408,11404,15,127,0,0,0,23880,122.0,2020
1409,12500,1,38,0,1,2,23960,150.0,2020
1410,25,16,132,1,1,1,23990,105.0,2020
1411,10748,1,38,2,1,2,24250,116.0,2020
1412,20,16,132,1,1,0,24444,141.0,2020
1413,11663,1,38,0,1,0,24450,150.0,2020
1414,15430,1,38,0,1,0,24450,150.0,2020
1415,20085,0,149,0,0,0,24450,131.0,2020
